S.No.,Category,Product Name,Description,Quantity,Original Price (MRP),Selling Price,Image URL
16,Fruits,Raw Cooking Banana (Pacha Kaya),"Fresh green cooking banana (പച്ചക്കായ / നാടൻ കായ); staple culinary vegetable used for thoran, mezhukkupuratti, and olan. Search terms: pacha kaya, cooking banana, raw green banana.",500 g / 1 kg,0,0,https://images.unsplash.com/photo-1528825871115-3581a5387919?w=500&auto=format&fit=crop&q=80
17,Fruits,Dwarf Cavendish Banana,"Compact green dessert banana with curved fingers and dense flesh, widely grown in small Kerala farm plots. Search terms: cavendish, dwarf cavendish, pacha pazham.",500 g / 1 kg,0,0,https://images.unsplash.com/photo-1571771894821-ce9b6c11b08e?w=500&auto=format&fit=crop&q=80
18,Fruits,Manjeri Nendran Banana,"Celebrated regional Nendran cultivar grown around Northern Kerala, known for exceptional size and dense pulp. Search terms: manjeri nendran, malabar nendran.",1 kg / 2 kg,0,0,https://images.unsplash.com/photo-1571771894821-ce9b6c11b08e?w=500&auto=format&fit=crop&q=80
19,Fruits,Raw Mango,"Fresh sour green mango, known in Kerala as Pacha Maanga (പച്ചമാങ്ങ); indispensable for traditional fish curries, pickles, and chammanthi. Search terms: pacha maanga, kacha aam, pickle mango.",500 g / 1 kg,0,0,https://images.unsplash.com/photo-1553279768-865429fa0078?w=500&auto=format&fit=crop&q=80
20,Fruits,Malgoa Mango,"Large, round heritage dessert mango, known as Malgoa (മൽഗോവ); velvety fiberless pulp with exquisite aromatic sweetness. Search terms: malgoa, mulgoba, malgova mango.",1 kg / 2 kg,0,0,https://images.unsplash.com/photo-1553279768-865429fa0078?w=500&auto=format&fit=crop&q=80
21,Fruits,Priyoor Mango,"Traditional high-demand Kerala indigenous mango, locally named Priyoor (പ്രിയൂർ); sweet, pulpy, and aromatic. Search terms: priyoor, priyur manga.",1 kg / 2 kg,0,0,https://images.unsplash.com/photo-1553279768-865429fa0078?w=500&auto=format&fit=crop&q=80
22,Fruits,Chandrakaran Mango,"Iconic small native juicy mango of Kerala, known as Chandrakaran (ചന്ദ്രക്കാരൻ); primary choice for traditional Mambazha Pulissery. Search terms: chandrakaran, pulissery manga, country mango.",500 g / 1 kg,0,0,https://images.unsplash.com/photo-1553279768-865429fa0078?w=500&auto=format&fit=crop&q=80
23,Fruits,Kilichundan Mango,"Pointed beak-shaped heirloom mango of Kerala, known as Kilichundan Maanga (കിളിച്ചുണ്ടൻ മാങ്ങ); eaten crisp raw with salt or ripe. Search terms: kilichundan, kili mooku manga.",500 g / 1 kg,0,0,https://images.unsplash.com/photo-1553279768-865429fa0078?w=500&auto=format&fit=crop&q=80
24,Fruits,Muvandan Mango,"Prolific indigenous Kerala mango variety, locally called Muvandan (മൂവാണ്ടൻ); renowned for juiciness, table eating, and pickles. Search terms: muvandan, moovandan manga.",1 kg / 2 kg,0,0,https://images.unsplash.com/photo-1553279768-865429fa0078?w=500&auto=format&fit=crop&q=80
25,Fruits,Kottukonam Mango,"Southern Kerala specialty mango from Thiruvananthapuram, named Kottukonam Varikka (കൊട്ടുകോണം വരിക്ക); firm sweet flesh. Search terms: kottukonam, kottukonam varikka.",1 kg / 2 kg,0,0,https://images.unsplash.com/photo-1553279768-865429fa0078?w=500&auto=format&fit=crop&q=80
26,Fruits,Banganapalli Mango,"Popular oblong sweet table mango with bright yellow skin and non-fibrous pulp, widely consumed across Kerala households. Search terms: banganapalli, safeda, benishan.",1 kg / 2 kg,0,0,https://images.unsplash.com/photo-1553279768-865429fa0078?w=500&auto=format&fit=crop&q=80
27,Fruits,Alphonso Mango,"Renowned premium mango with rich saffron pulp and deep aroma, known as Alphonso (അൽഫോൺസോ); widely sold in Kerala during summer. Search terms: alphonso, hapus, premium mango.",1 kg / 2 kg,0,0,https://images.unsplash.com/photo-1553279768-865429fa0078?w=500&auto=format&fit=crop&q=80
28,Fruits,Neelam Mango,"Late-season aromatic table mango with smooth peel and sweet flavor, commonly known in Kerala as Neelam (നീലക്കായ). Search terms: neelam, neelam manga, late mango.",1 kg / 2 kg,0,0,https://images.unsplash.com/photo-1553279768-865429fa0078?w=500&auto=format&fit=crop&q=80
29,Fruits,Totapuri Mango,"Prominent beak-shaped mango known as Totapuri (തോട്ടാപ്പൂരി / കിളിമൂക്ക്); crisp, tangy flesh ideal for fresh salads and cold beverages. Search terms: totapuri, kilimooku, ginnimoora.",1 kg / 2 kg,0,0,https://images.unsplash.com/photo-1553279768-865429fa0078?w=500&auto=format&fit=crop&q=80
30,Fruits,Mallika Mango,"Hybrid dessert mango derived from Neelum and Dasheri, known for intense sweetness, uniform shape, and long keeping quality. Search terms: mallika, mallika manga.",1 kg / 2 kg,0,0,https://images.unsplash.com/photo-1553279768-865429fa0078?w=500&auto=format&fit=crop&q=80
31,Fruits,Kalapadi Mango,"Small, exceptionally sweet table mango native to Kerala and Tamil Nadu borders, known as Kalapadi (കാലപ്പാടി). Search terms: kalapadi, kalapaadi manga.",1 kg,0,0,https://images.unsplash.com/photo-1553279768-865429fa0078?w=500&auto=format&fit=crop&q=80
32,Fruits,Kesar Mango,"Fragrant sweet mango prized for rich orange pulp and characteristic saffron undertones. Search terms: kesar, saffron mango, gir kesar.",1 kg / 2 kg,0,0,https://images.unsplash.com/photo-1553279768-865429fa0078?w=500&auto=format&fit=crop&q=80
33,Fruits,Jackfruit,"The official State Fruit of Kerala, known as Chakka (ചക്ക); large seasonal tropical fruit celebrated in traditional cuisine. Search terms: chakka, jackfruit, whole jackfruit.",Per piece / 1 kg,0,0,https://images.unsplash.com/photo-1544378730-8b5104b18790?w=500&auto=format&fit=crop&q=80
34,Fruits,Varikka Jackfruit,"Firm, crunchy, golden-yellow carpels prized across Kerala as Varikka Chakka (വരിക്കച്ചക്ക); premier variety for table eating and chakka varatti. Search terms: varikka, varikkachakka, firm jackfruit.",Per piece / 1 kg,0,0,https://images.unsplash.com/photo-1544378730-8b5104b18790?w=500&auto=format&fit=crop&q=80
35,Fruits,Koozha Jackfruit,"Soft, fibrous traditional jackfruit type, known as Koozha Chakka (കൂഴച്ചക്ക); intensely aromatic, sweet pulp used for jams, payasam, and fritters. Search terms: koozha, koozhachakka, soft jackfruit.",Per piece / 1 kg,0,0,https://images.unsplash.com/photo-1544378730-8b5104b18790?w=500&auto=format&fit=crop&q=80
36,Fruits,Tender Jackfruit,"Young, tender unripe jackfruit, locally celebrated as Idichakka (ഇടിച്ചക്ക); shredded and prepared in authentic Kerala thoran and stir-fries. Search terms: idichakka, tender jackfruit, baby jackfruit.",Per piece / 500 g,0,0,https://images.unsplash.com/photo-1544378730-8b5104b18790?w=500&auto=format&fit=crop&q=80
37,Fruits,Raw Mature Jackfruit,"Green mature unripe jackfruit, known as Pacha Chakka (പച്ചച്ചക്ക); steamed and mashed with grated coconut for traditional Chakka Puzhukku. Search terms: pachachakka, chakka puzhukku, green jackfruit.",Per piece / 1 kg,0,0,https://images.unsplash.com/photo-1544378730-8b5104b18790?w=500&auto=format&fit=crop&q=80
38,Fruits,Jackfruit Bulbs,"Freshly cleaned, deseeded sweet jackfruit carpels, known as Chakkachula (ചക്കച്ചുള); ready to eat fresh or use in desserts. Search terms: chakkachula, jackfruit bulbs, ready to eat jackfruit.",250 g / 500 g / 1 kg,0,0,https://images.unsplash.com/photo-1544378730-8b5104b18790?w=500&auto=format&fit=crop&q=80
39,Fruits,Jackfruit Seeds,"Nutritious, protein-packed fresh seeds of jackfruit, known as Chakkakkuru (ചക്കക്കുരു); cooked with raw mango, drumstick, or roasted. Search terms: chakkakkuru, chakkakuru, jackfruit seeds.",250 g / 500 g,0,0,https://images.unsplash.com/photo-1544378730-8b5104b18790?w=500&auto=format&fit=crop&q=80
40,Fruits,Mature Coconut,"Fully matured fresh coconut with hard shell and thick kernel, known as Thenga (തേങ്ങ); foundational daily necessity of Kerala culinary culture. Search terms: thenga, coconut, mature coconut.",Per piece,0,0,https://images.unsplash.com/photo-1544378730-8b5104b18790?w=500&auto=format&fit=crop&q=80
41,Fruits,Tender Coconut,"Fresh green tender coconut harvested for its cooling, electrolyte-rich water and soft malai, known in Kerala as Ilaneer (ഇളനീർ) or Karikku. Search terms: ilaneer, elaneer, karikku, tender coconut.",Per piece,0,0,https://images.unsplash.com/photo-1525385133512-2f3bdd039054?w=500&auto=format&fit=crop&q=80
42,Fruits,Orange King Coconut,"Distinctive orange-skinned tender coconut cultivar, known as Chemmeen Karikku (ചെമ്മീൻ കരിക്ക് / ചുവന്ന ഇളനീർ); prized for extra-sweet refreshing water. Search terms: king coconut, orange karikku, chemmeen ilaneer.",Per piece,0,0,https://images.unsplash.com/photo-1525385133512-2f3bdd039054?w=500&auto=format&fit=crop&q=80
43,Fruits,Fresh Coconut Kernel Chunks,"Freshly cut firm coconut kernel pieces, known as Thengakkothu (തേങ്ങാക്കൊത്ത്); ready for seasoning snacks, curries, and beef roast. Search terms: thengakkothu, fresh coconut pieces, coconut chunks.",100 g / 250 g,0,0,https://images.unsplash.com/photo-1544378730-8b5104b18790?w=500&auto=format&fit=crop&q=80
44,Fruits,Vazhakulam Pineapple,"Geographical Indication (GI) tagged Mauritius pineapple grown in Vazhakulam, Kerala; famed for golden core, balanced sugar-acid ratio, and aroma. Search terms: vazhakulam pineapple, kannara kaithachakka, mauritius pineapple.",Per piece / 1 kg,0,0,https://images.unsplash.com/photo-1550258987-190a2d41a8ba?w=500&auto=format&fit=crop&q=80
45,Fruits,Pineapple,"Fresh sweet and tangy tropical pineapple, known across Kerala as Kaithachakka (കൈതച്ചക്ക); ideal for fresh slicing, juices, and pachadi. Search terms: kaithachakka, pineapple, ananas.",Per piece / 1 kg,0,0,https://images.unsplash.com/photo-1550258987-190a2d41a8ba?w=500&auto=format&fit=crop&q=80
46,Fruits,Kew Pineapple,"Large, broad-leaved pineapple variety with cylindrical shape and juicy pale pulp; widely selected for canning, fruit salads, and cooking. Search terms: kew pineapple, giant pineapple.",Per piece / 1 kg,0,0,https://images.unsplash.com/photo-1550258987-190a2d41a8ba?w=500&auto=format&fit=crop&q=80
47,Fruits,Cut Pineapple Slices,"Hygienically peeled, cored, and sliced fresh pineapple discs; ready to eat. Search terms: cut pineapple, peeled pineapple slices.",200 g / 500 g,0,0,https://images.unsplash.com/photo-1550258987-190a2d41a8ba?w=500&auto=format&fit=crop&q=80
48,Fruits,Papaya,"Sweet, smooth table fruit with orange flesh and digestive enzymes, known in Kerala as Omakka (ഓമയ്ക്ക) or Pappaya (പപ്പായ). Search terms: omakka, pappaya, papaya, kappalanga.",500 g / 1 kg / Per piece,0,0,https://images.unsplash.com/photo-1517282009859-f000ec3b26fe?w=500&auto=format&fit=crop&q=80
49,Fruits,Red Lady Papaya,"High-sugar dwarf hybrid papaya with rich salmon-red flesh and firm texture, widely favored by commercial Kerala growers. Search terms: red lady, red lady papaya, sweet papaya.",1 kg / Per piece,0,0,https://images.unsplash.com/photo-1517282009859-f000ec3b26fe?w=500&auto=format&fit=crop&q=80
50,Fruits,Local Country Papaya,"Traditional homestead-grown Kerala papaya (നാടൻ ഓമയ്ക്ക); naturally ripened with organic sweetness and light flavor. Search terms: nadan omakka, country papaya, home papaya.",500 g / 1 kg,0,0,https://images.unsplash.com/photo-1517282009859-f000ec3b26fe?w=500&auto=format&fit=crop&q=80
51,Fruits,Raw Papaya,"Firm, green unripe papaya known as Pacha Omakka (പച്ച ഓമയ്ക്ക / പച്ച കപ്പളങ്ങ); standard Kerala culinary ingredient for thoran and chutneys. Search terms: pacha omakka, raw papaya, pacha kappalanga.",500 g / 1 kg,0,0,https://images.unsplash.com/photo-1517282009859-f000ec3b26fe?w=500&auto=format&fit=crop&q=80
52,Fruits,Local Guava,"Aromatic traditional homestead guava, known in Kerala as Nadan Perakka (നാടൻ പേരയ്ക്ക); vitamin C powerhouse eaten with salt and chilli. Search terms: nadan perakka, perakka, local guava.",250 g / 500 g / 1 kg,0,0,https://images.unsplash.com/photo-1536511132770-e5058c7e8c46?w=500&auto=format&fit=crop&q=80
53,Fruits,Pink Guava,"Sweet, fragrant guava with vibrant ruby-pink pulp, known locally as Rose Perakka (റോസ് പേരയ്ക്ക); prized for fresh juices and eating. Search terms: pink guava, rose perakka, red guava.",500 g / 1 kg,0,0,https://images.unsplash.com/photo-1536511132770-e5058c7e8c46?w=500&auto=format&fit=crop&q=80
54,Fruits,White Guava,"Crisp table guava with creamy white interior and mild sweetness, known as Vella Perakka (വെള്ള പേരയ്ക്ക). Search terms: white guava, vella perakka, safeda guava.",500 g / 1 kg,0,0,https://images.unsplash.com/photo-1536511132770-e5058c7e8c46?w=500&auto=format&fit=crop&q=80
55,Fruits,Thai Guava,"Large, crunchy apple-sized guava variety with few seeds, known as Thai Perakka (തായ് പേരയ്ക്ക); popular in local street carts and supermarkets. Search terms: thai guava, jumbo guava, crisp guava.",500 g / 1 kg / Per piece,0,0,https://images.unsplash.com/photo-1536511132770-e5058c7e8c46?w=500&auto=format&fit=crop&q=80
56,Fruits,Kerala Country Lime,"Small, aromatic acidic yellow/green lime, known as Cherunaranga (ചെറുനാരങ്ങ); central to Kerala lime juice (naranga vellam) and pickles. Search terms: cherunaranga, lime, small lemon.",250 g / 500 g / Per piece,0,0,https://images.unsplash.com/photo-1582284540020-8acbe03f4924?w=500&auto=format&fit=crop&q=80
57,Fruits,Sweet Lime (Mosambi),"Mild, sweet citrus with low acidity and cooling juice, widely known in Kerala as Mosambi (മുസംബി); popular recuperative fruit. Search terms: mosambi, sweet lime, mousambi.",500 g / 1 kg,0,0,https://images.unsplash.com/photo-1582284540020-8acbe03f4924?w=500&auto=format&fit=crop&q=80
58,Fruits,Orange (Mandarin),"Easy-to-peel sweet and tangy loose-jacket orange, known as Nadan Orange (നാടൻ ഓറഞ്ച് / നാഗ്പൂർ ഓറഞ്ച്); staple family table fruit. Search terms: orange, mandarin, nagpur orange.",500 g / 1 kg,0,0,https://images.unsplash.com/photo-1547514701-42782101795e?w=500&auto=format&fit=crop&q=80
59,Fruits,Imported Valencia Orange,"Smooth, firm round orange with rich deep juice content and vibrant color, ideal for freshly squeezed breakfast juice. Search terms: valencia orange, imported orange.",500 g / 1 kg,0,0,https://images.unsplash.com/photo-1547514701-42782101795e?w=500&auto=format&fit=crop&q=80
60,Fruits,Pomelo (Babloos Naranga),"Large heritage citrus fruit with sweet-tart thick pink or white pulp sacs, known in Kerala as Babloos Naranga (ബബ്ലൂസ് നാരങ്ങ / കമ്പിളി നാരങ്ങ). Search terms: babloos naranga, pomelo, kambili naranga.",Per piece / 1 kg,0,0,https://images.unsplash.com/photo-1547514701-42782101795e?w=500&auto=format&fit=crop&q=80
61,Fruits,Citron (Ganapathi Naranga),"Aromatic, thick-rinded citrus fruit celebrated in Kerala religious ceremonies and medicinal pickles, known as Ganapathi Naranga (ഗണപതി നാരങ്ങ). Search terms: ganapathi naranga, citron, narthangai.",Per piece,0,0,https://images.unsplash.com/photo-1582284540020-8acbe03f4924?w=500&auto=format&fit=crop&q=80
62,Fruits,Vadukapuli Lemon,"Large wild rough-skinned Kerala culinary lemon, known as Vadukapuli Naranga (വടുകപ്പുളി നാരങ്ങ / കറി നാരങ്ങ); irreplaceable in Onam feast pickles. Search terms: vadukapuli, kari naranga, sadhya pickle lemon.",Per piece / 500 g,0,0,https://images.unsplash.com/photo-1582284540020-8acbe03f4924?w=500&auto=format&fit=crop&q=80
63,Fruits,Seedless Lime,"Juicy, thin-skinned hybrid lime without seeds, popular in contemporary Kerala supermarkets and juice bars. Search terms: seedless lime, seedless lemon.",250 g / 500 g,0,0,https://images.unsplash.com/photo-1582284540020-8acbe03f4924?w=500&auto=format&fit=crop&q=80
64,Fruits,Amla,"Indian gooseberry, commonly known as Nellikka (നെല്ലിക്ക) in Kerala; nutrient powerhouse celebrated for health tonics, pickles, and preserves. Search terms: nellikka, amla, gooseberry.",250 g / 500 g,0,0,https://images.unsplash.com/photo-1615485500704-8e990f9900f7?w=500&auto=format&fit=crop&q=80
65,Fruits,Star Gooseberry,"Small, deeply ribbed tart berry grown across Kerala backyards, known as Aranellikka (അരനെല്ലിക്ക); eaten with salt or made into quick pickles. Search terms: aranellikka, star gooseberry, sour berry.",250 g / 500 g,0,0,https://images.unsplash.com/photo-1615485500704-8e990f9900f7?w=500&auto=format&fit=crop&q=80
66,Fruits,Rose Apple (Chambakka),"Bell-shaped crisp, juicy pinkish-red fruit, affectionately called Chambakka (ചാമ്പയ്ക്ക) in Kerala; beloved seasonal garden delicacy. Search terms: chambakka, rose apple, wax apple, water apple.",250 g / 500 g,0,0,https://images.unsplash.com/photo-1568702846914-96b305d2aaeb?w=500&auto=format&fit=crop&q=80
67,Fruits,Water Apple (Vella Chambakka),"Translucent greenish-white water apple variety, known as Vella Chambakka (വെള്ള ചാമ്പയ്ക്ക); thirst-quenching with mild delicate sweetness. Search terms: vella chambakka, white rose apple.",250 g / 500 g,0,0,https://images.unsplash.com/photo-1568702846914-96b305d2aaeb?w=500&auto=format&fit=crop&q=80
68,Fruits,Rambutan,"Vibrant red hairy tropical fruit cultivated extensively in Central Kerala orchards, known as Rambutan (റംബൂട്ടാൻ); juicy translucent sweet aril. Search terms: rambutan, rambootan, red rambutan.",250 g / 500 g / 1 kg,0,0,https://images.unsplash.com/photo-1527325678964-54921661f888?w=500&auto=format&fit=crop&q=80
69,Fruits,Mangosteen,"Revered as the Queen of Fruits, known as Mangosteen (മാങ്കോസ്റ്റിൻ); thick purple rind encasing delicate snow-white sweet-tangy segments. Search terms: mangosteen, mangostin, queen fruit.",250 g / 500 g / 1 kg,0,0,https://images.unsplash.com/photo-1527325678964-54921661f888?w=500&auto=format&fit=crop&q=80
70,Fruits,Passion Fruit,"Aromatic tropical fruit packed with tangy golden pulp and crunchy seeds, known as Passion Fruit (പാഷൻ ഫ്രൂട്ട്); widely grown on home trellises for juice. Search terms: passion fruit, passionfruit juice.",250 g / 500 g / Per piece,0,0,https://images.unsplash.com/photo-1551024709-8f23befc6f87?w=500&auto=format&fit=crop&q=80
71,Fruits,Sapota (Chikoo),"Caramel-sweet, malty brown fruit with granular texture, known across Kerala as Chikku (ചിക്കു) or Sapota (സപ്പോട്ട). Search terms: chikoo, sapota, chikku, chiku.",500 g / 1 kg,0,0,https://images.unsplash.com/photo-1596386461350-326ccb383e9f?w=500&auto=format&fit=crop&q=80
72,Fruits,Jamun (Njaval Pazham),"Dark purple, astringent-sweet monsoon berry, known in Kerala as Njaval Pazham (ഞാവൽപ്പഴം); rich in antioxidants and celebrated in Ayurveda. Search terms: njaval, jamun, black plum, java plum.",250 g / 500 g,0,0,https://images.unsplash.com/photo-1537640538966-79f369143f8f?w=500&auto=format&fit=crop&q=80
73,Fruits,Custard Apple (Sitaphal),"Creamy, sweet knobby green fruit with fragrant custard-like segments, known as Aathachakka (ആത്തച്ചക്ക) or Seethappazham (സീതപ്പഴം). Search terms: aathachakka, sitaphal, custard apple, seethapazham.",500 g / 1 kg,0,0,https://images.unsplash.com/photo-1590165482129-1b8b27698780?w=500&auto=format&fit=crop&q=80
74,Fruits,Soursop (Mullatha),"Prickly green tropical fruit with pleasant tart-sweet fibrous pulp, celebrated for wellness and smoothies as Mullatha (മുള്ളാത്ത). Search terms: mullatha, soursop, graviola, lakshmanaphalam.",Per piece / 1 kg,0,0,https://images.unsplash.com/photo-1590165482129-1b8b27698780?w=500&auto=format&fit=crop&q=80
75,Fruits,Avocado (Butter Fruit),"Creamy, nutrient-dense green fruit popular in High-range Kerala homesteads, known as Vennappazham (വെണ്ണപ്പഴം) or Avocado. Search terms: avocado, butterfruit, vennappazham.",500 g / 1 kg / Per piece,0,0,https://images.unsplash.com/photo-1523049673857-eb18f1d7b578?w=500&auto=format&fit=crop&q=80
76,Fruits,Bilimbi,"Intensely sour, small ribbed tree fruit, known in Kerala as Irumbanpuli (ഇരുമ്പൻപുളി) or Pulinjikka; used in fish curries, chutneys, and pickles. Search terms: irumbanpuli, bilimbi, pulinjikka, tree sorrel.",250 g / 500 g,0,0,https://images.unsplash.com/photo-1615485500704-8e990f9900f7?w=500&auto=format&fit=crop&q=80
77,Fruits,Breadfruit,"Starchy tropical tree fruit from the jackfruit family, celebrated in Kerala curries and fried chips as Kadachakka (കടച്ചക്ക). Search terms: kadachakka, breadfruit, sheema chakka.",Per piece / 1 kg,0,0,https://images.unsplash.com/photo-1544378730-8b5104b18790?w=500&auto=format&fit=crop&q=80
78,Fruits,Star Fruit (Carambola),"Distinctive star-shaped yellow-green fruit, known locally as Karambola (കാരമ്പോള / ചതുരപ്പഴം); juicy with sweet-sour flavor. Search terms: star fruit, carambola, chathurappazham.",250 g / 500 g,0,0,https://images.unsplash.com/photo-1550258987-190a2d41a8ba?w=500&auto=format&fit=crop&q=80
79,Fruits,Wood Apple (Vilampazham),"Hard-shelled traditional fruit with pungent, sweet-sour aromatic brown pulp, known as Vilampazham (വിളാംപഴം); prized in Ayurvedic recipes. Search terms: vilampazham, wood apple, kodambuli fruit.",Per piece,0,0,https://images.unsplash.com/photo-1544378730-8b5104b18790?w=500&auto=format&fit=crop&q=80
80,Fruits,Egg Fruit (Muttappazham),"Bright yellow tropical fruit with dense, dry, egg-yolk-like sweet flesh, known in Kerala backyards as Muttappazham (മുട്ടപ്പഴം). Search terms: muttappazham, egg fruit, canistel.",500 g / Per piece,0,0,https://images.unsplash.com/photo-1550258987-190a2d41a8ba?w=500&auto=format&fit=crop&q=80
81,Fruits,Fresh Malabar Tamarind (Kudampuli),"Fresh seasonal yellow-orange pumpkin-shaped fruit of Garcinia gummi-gutta, known as Kudampuli (കുടംപുളി); rind is dried for authentic fish curries. Search terms: kudampuli fruit, malabar tamarind, pot tamarind.",250 g / 500 g,0,0,https://images.unsplash.com/photo-1550258987-190a2d41a8ba?w=500&auto=format&fit=crop&q=80
82,Fruits,Barbados Cherry (Nadan Cherry),"Tart, ruby-red garden shrub cherry loaded with vitamin C, known locally as Nadan Cherry (നാടൻ ചെറി); popular in home gardens. Search terms: acerola cherry, nadan cherry, barbados cherry.",200 g / 250 g,0,0,https://images.unsplash.com/photo-1464965911861-746a04b4bca6?w=500&auto=format&fit=crop&q=80
83,Fruits,Fresh Fig (Athippazham),"Soft, honeyed fruit with chewy seeds, known as Athippazham (അത്തിപ്പഴം); revered in traditional Kerala wellness systems. Search terms: athippazham, fresh fig, anjeer.",250 g / 500 g,0,0,https://images.unsplash.com/photo-1522184216316-3c25379f9760?w=500&auto=format&fit=crop&q=80
84,Fruits,Fresh Tamarind Pods (Valan Puli),"Whole fresh sweet-sour tamarind pods, known as Valan Puli (വാളൻപുളി); freshly picked from trees. Search terms: valan puli, fresh tamarind, puli.",250 g / 500 g,0,0,https://images.unsplash.com/photo-1590165482129-1b8b27698780?w=500&auto=format&fit=crop&q=80
