Brand,Code,Name,Category,Malayalam Name,Base Price,Variants Count,Image URL
"Aashirvaad","ANG-RIC-1315","Aashirvaad Millets Batter Mix","Rice, Atta, Flours & Mixes","ആശീർവാദ് മില്ലറ്റ്സ് ബാറ്റർ മിക്സ്","35","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/aashirvaad/aashirvaad_millets_batter_mix_1789406414249.webp"
"Aashirvaad","ANG-RIC-1316","Aashirvaad Pure Besan","Rice, Atta, Flours & Mixes","ആശീർവാദ് കടലമാവ് (ബേസൻ)","60","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/aashirvaad/aashirvaad_pure_besan_1789406414954.webp"
"Aashirvaad","ANG-RIC-1317","Aashirvaad Vermicelli","Rice, Atta, Flours & Mixes","ആശീർവാദ് സേമിയ (വെർമിസെല്ലി)","30","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/aashirvaad/aashirvaad_vermicelli_1789406415683.webp"
"Aashirvaad","ANG-RIC-1318","Aashirvaad Roasted Vermicelli","Rice, Atta, Flours & Mixes","ആശീർവാദ് വറുത്ത സേമിയ","35","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/aashirvaad/aashirvaad_roasted_vermicelli_1789406416615.webp"
"Aashirvaad","ANG-RIC-1319","Aashirvaad Bansi Rava","Rice, Atta, Flours & Mixes","ആശീർവാദ് ബൻസി റവ","42","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/aashirvaad/aashirvaad_bansi_rava_1789406417551.webp"
"Aashirvaad","ANG-RIC-1320","Aashirvaad Double Roasted Suji Rava","Rice, Atta, Flours & Mixes","ആശീർവാദ് ഡബിൾ റോസ്റ്റഡ് സൂജി റവ","45","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/aashirvaad/aashirvaad_double_roasted_suji_rava_1789406418336.webp"
"Aashirvaad","ANG-RIC-1321","Aashirvaad Samba Broken Wheat","Rice, Atta, Flours & Mixes","ആശീർവാദ് സാമ്പ നുറുക്ക് ഗോതമ്പ്","40","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/aashirvaad/aashirvaad_samba_broken_wheat_1789406419073.webp"
"Aashirvaad","ANG-DES-0382","Aashirvaad Instant Gulab Jamun Mix","Desserts & Ice Creams","ആശീർവാദ് ഗുലാബ് ജാമുൻ മിക്സ്","75","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/aashirvaad/aashirvaad_instant_gulab_jamun_mix_1789406420039.webp"
"Aashirvaad","ANG-RIC-1322","Aashirvaad Instant Rice Idli Mix","Rice, Atta, Flours & Mixes","ആശീർവാദ് റൈസ് ഇഡ്ഡലി മിക്സ്","65","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/aashirvaad/aashirvaad_instant_rice_idli_mix_1789406420727.webp"
"Aashirvaad","ANG-RIC-1323","Aashirvaad Instant Rava Idli Mix","Rice, Atta, Flours & Mixes","ആശീർവാദ് റവ ഇഡ്ഡലി മിക്സ്","70","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/aashirvaad/aashirvaad_instant_rava_idli_mix_1789406422932.webp"
"Aashirvaad","ANG-RIC-1324","Aashirvaad Instant Rice Dosa Mix","Rice, Atta, Flours & Mixes","ആശീർവാദ് റൈസ് ദോശ മിക്സ്","70","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/aashirvaad/aashirvaad_instant_rice_dosa_mix_1789406423699.webp"
"Aashirvaad","ANG-RIC-1325","Aashirvaad Instant Veggie Upma","Rice, Atta, Flours & Mixes","ആശീർവാദ് ഇൻസ്റ്റന്റ് വെജ്ജി ഉപ്പുമാവ്","40","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/aashirvaad/aashirvaad_instant_veggie_upma_1789406424628.webp"
"Aashirvaad","ANG-RIC-1326","Aashirvaad Instant Khatta Meetha Poha","Rice, Atta, Flours & Mixes","ആശീർവാദ് ഇൻസ്റ്റന്റ് ഖട്ടാ മീഠാ അവൽ (പോഹ)","40","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/aashirvaad/aashirvaad_instant_khatta_meetha_poha_1789406425324.webp"
"Aashirvaad","ANG-RIC-1327","Aashirvaad Instant Mini Idli Sambar","Rice, Atta, Flours & Mixes","ആശീർവാദ് ഇൻസ്റ്റന്റ് മിനി ഇഡ്ഡലി സാമ്പാർ","50","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/aashirvaad/aashirvaad_instant_mini_idli_sambar_1789406426135.webp"
"Aashirvaad","ANG-DES-0383","Aashirvaad Instant Suji Halwa with Jaggery","Desserts & Ice Creams","ആശീർവാദ് ഇൻസ്റ്റന്റ് സൂജി ഹൽവ ശർക്കരയോടൊപ്പം","45","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/aashirvaad/aashirvaad_instant_suji_halwa_1789406426821.webp"
"Aashirvaad","ANG-OIL-0151","Aashirvaad Iodized Salt","Cooking Essentials","ആശീർവാദ് അയോഡൈസ്ഡ് ഉപ്പ്","28","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/aashirvaad/aashirvaad_iodized_salt_1789406427540.webp"
"Aashirvaad","ANG-OIL-0152","Aashirvaad Salt Active","Cooking Essentials","ആശീർവാദ് സാൾട്ട് ആക്ടീവ്","32","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/aashirvaad/aashirvaad_salt_active_1789406428224.webp"
"Aashirvaad","ANG-OIL-0153","Aashirvaad Himalayan Pink Salt","Cooking Essentials","ആശീർവാദ് ഹിമാലയൻ പിങ്ക് സാൾട്ട് (ഇന്തുപ്പ്)","95","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/aashirvaad/aashirvaad_himalayan_pink_salt_1789406428958.webp"
"Aashirvaad","ANG-OIL-0154","Aashirvaad Iodized Crystal Salt","Cooking Essentials","ആശീർവാദ് അയോഡൈസ്ഡ് തരി ഉപ്പ് (കല്ലുപ്പ്)","24","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/aashirvaad/aashirvaad_iodized_crystal_salt_1789406429671.webp"
"Aashirvaad","ANG-OIL-0155","Aashirvaad Svasti Pure Cow Ghee","Cooking Essentials","ആശീർവാദ് സ്വസ്തി പ്യുവർ പശുവിൻ നെയ്യ്","85","4","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/aashirvaad/aashirvaad_svasti_pure_cow_ghee_1789406430347.webp"
"Aashirvaad","ANG-BAK-0322","Aashirvaad Garlic & Coriander Naan","Bakery","ആശീർവാദ് വെളുത്തുള്ളി മല്ലിയില നാൻ (ഫ്രോസൺ)","140","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/aashirvaad/aashirvaad_garlic_coriander_naan_1789406431226.webp"
"Aashirvaad","ANG-BAK-0323","Aashirvaad Malabar Paratha","Bakery","ആശീർവാദ് മലബാർ പൊറോട്ട","110","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/aashirvaad/aashirvaad_malabar_paratha_1789406432199.webp"
"Aashirvaad","ANG-BAK-0324","Aashirvaad Aloo Paratha","Bakery","ആശീർവാദ് ആലു പൊറോട്ട (ഫ്രോസൺ)","135","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/aashirvaad/aashirvaad_aloo_paratha_1789406432869.webp"
"Aashirvaad","ANG-BAK-0325","Aashirvaad Paneer Paratha","Bakery","ആശീർവാദ് പനീർ പൊറോട്ട (ഫ്രോസൺ)","160","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/aashirvaad/aashirvaad_paneer_paratha_1789406433642.webp"
"Aashirvaad","ANG-BAK-0326","Aashirvaad Tandoori Naan","Bakery","ആശീർവാദ് തന്തൂരി നാൻ (ഫ്രോസൺ)","130","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/aashirvaad/aashirvaad_tandoori_naan_1789406434380.webp"
"Aashirvaad","ANG-BAK-0327","Aashirvaad Ready To Cook Chapati","Bakery","ആശീർവാദ് റെഡി ടു കുക്ക് ചപ്പാത്തി","90","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/aashirvaad/aashirvaad_ready_to_cook_chapati_1789406435166.webp"
"Aashirvaad","ANG-RIC-1328","Aashirvaad Organic Whole Wheat Atta","Rice, Atta, Flours & Mixes","ആശീർവാദ് ഓർഗാനിക് ഗോതമ്പ് ആട്ട","85","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/aashirvaad/aashirvaad_organic_whole_wheat_atta_1789406436131.webp"
"Aashirvaad","ANG-DAL-0473","Aashirvaad Organic Chana Dal","Dals, Pulses & Beans","ആശീർവാദ് ഓർഗാനിക് കടലപ്പരിപ്പ് (ചനാ ദാൽ)","82","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/aashirvaad/aashirvaad_organic_chana_dal_1789406437081.webp"
"Aashirvaad","ANG-DAL-0474","Aashirvaad Organic Tur Dal (Arhar Dal)","Dals, Pulses & Beans","ആശീർവാദ് ഓർഗാനിക് തുവരപ്പരിപ്പ് (തുവർ ദാൽ)","110","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/aashirvaad/aashirvaad_organic_tur_dal_1789406438009.webp"
"Aashirvaad","ANG-DAL-0475","Aashirvaad Organic Moong Dal","Dals, Pulses & Beans","ആശീർവാദ് ഓർഗാനിക് ചെറുപയർ പരിപ്പ് (മൂംഗ് ദാൽ)","95","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/aashirvaad/aashirvaad_organic_moong_dal_1789406438945.webp"
"Aashirvaad","ANG-DAL-0476","Aashirvaad Organic Urad Dal Split","Dals, Pulses & Beans","ആശീർവാദ് ഓർഗാനിക് ഉഴുന്നുപരിപ്പ് (ഉറദ് ദാൽ)","98","2","https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/demos/aashirvaad/aashirvaad_organic_urad_dal_split_1789406439690.webp"
