S.No.,Category,Product Name,Description,Quantity,Original Price (MRP),Selling Price,Image URL
20,"Dals, Pulses & Beans",BB Royal Moth Dal Whole,"BB Royal Moth Dal Whole for everyday cooking, dining, and household needs.",1 kg / 500 g,,,https://images.unsplash.com/photo-1515543237350-b3eea1ec8082?auto=format&fit=crop&w=600&q=80
21,"Dals, Pulses & Beans",BB Royal Premium Desi Toor Dal,"BB Royal Premium Desi Toor Dal for everyday cooking, dining, and household needs.",1 kg,,,https://images.unsplash.com/photo-1515543237350-b3eea1ec8082?auto=format&fit=crop&w=600&q=80
22,"Dals, Pulses & Beans",BB Royal Rajma Jammu / Chitra,"BB Royal Rajma Jammu / Chitra for everyday cooking, dining, and household needs.",1 kg / 500 g,,,https://images.unsplash.com/photo-1515543237350-b3eea1ec8082?auto=format&fit=crop&w=600&q=80
23,"Dals, Pulses & Beans",BB Royal Red Lobia,"BB Royal Red Lobia for everyday cooking, dining, and household needs.",1 kg / 500 g,,,https://images.unsplash.com/photo-1515543237350-b3eea1ec8082?auto=format&fit=crop&w=600&q=80
24,"Dals, Pulses & Beans",BB Royal Roasted Chana Dal,"BB Royal Roasted Chana Dal for everyday cooking, dining, and household needs.",500 g / 200 g,,,https://images.unsplash.com/photo-1515543237350-b3eea1ec8082?auto=format&fit=crop&w=600&q=80
25,"Dals, Pulses & Beans",BB Royal Soyabean Whole,"BB Royal Soyabean Whole for everyday cooking, dining, and household needs.",1 kg / 500 g,,,https://images.unsplash.com/photo-1515543237350-b3eea1ec8082?auto=format&fit=crop&w=600&q=80
26,"Dals, Pulses & Beans",BB Royal Toor Dal / Arhar Dal,"BB Royal Toor Dal / Arhar Dal for everyday cooking, dining, and household needs.",1 kg / 500 g,,,https://images.unsplash.com/photo-1515543237350-b3eea1ec8082?auto=format&fit=crop&w=600&q=80
27,"Dals, Pulses & Beans",BB Royal Urad Dal Black Split (Chilka),"BB Royal Urad Dal Black Split (Chilka) for everyday cooking, dining, and household needs.",1 kg,,,https://images.unsplash.com/photo-1515543237350-b3eea1ec8082?auto=format&fit=crop&w=600&q=80
28,"Dals, Pulses & Beans",BB Royal Urad Dal White Split,"BB Royal Urad Dal White Split for everyday cooking, dining, and household needs.",1 kg / 500 g,,,https://images.unsplash.com/photo-1515543237350-b3eea1ec8082?auto=format&fit=crop&w=600&q=80
29,"Dals, Pulses & Beans",BB Royal Urad Whole Black (Karutha Uzhunnu),"BB Royal Urad Whole Black (Karutha Uzhunnu) for everyday cooking, dining, and household needs.",1 kg / 500 g,,,https://images.unsplash.com/photo-1515543237350-b3eea1ec8082?auto=format&fit=crop&w=600&q=80
30,"Dals, Pulses & Beans",BB Royal Urad Whole White (Gota),"BB Royal Urad Whole White (Gota) for everyday cooking, dining, and household needs.",1 kg / 500 g,,,https://images.unsplash.com/photo-1515543237350-b3eea1ec8082?auto=format&fit=crop&w=600&q=80
31,"Dals, Pulses & Beans",BB Royal White Peas (Vella Pattani),"BB Royal White Peas (Vella Pattani) for everyday cooking, dining, and household needs.",1 kg / 500 g,,,https://images.unsplash.com/photo-1515543237350-b3eea1ec8082?auto=format&fit=crop&w=600&q=80
32,"Dals, Pulses & Beans",BB Royal Yellow Moong Dal,"BB Royal Yellow Moong Dal for everyday cooking, dining, and household needs.",1 kg / 500 g,,,https://images.unsplash.com/photo-1515543237350-b3eea1ec8082?auto=format&fit=crop&w=600&q=80
33,"Dals, Pulses & Beans",Fortune Soya Chunks,"Fortune Soya Chunks for everyday cooking, dining, and household needs.",1 kg / 200 g,,,https://images.unsplash.com/photo-1515543237350-b3eea1ec8082?auto=format&fit=crop&w=600&q=80
34,"Dals, Pulses & Beans",Nutrela Soya Chunks,"Nutrela Soya Chunks for everyday cooking, dining, and household needs.",1 kg / 200 g,,,https://images.unsplash.com/photo-1515543237350-b3eea1ec8082?auto=format&fit=crop&w=600&q=80
35,"Dals, Pulses & Beans",Nutrela Soya Granules,"Nutrela Soya Granules for everyday cooking, dining, and household needs.",200 g,,,https://images.unsplash.com/photo-1515543237350-b3eea1ec8082?auto=format&fit=crop&w=600&q=80
36,"Dals, Pulses & Beans",Nutrela Soya Mini Chunks,"Nutrela Soya Mini Chunks for everyday cooking, dining, and household needs.",200 g,,,https://images.unsplash.com/photo-1515543237350-b3eea1ec8082?auto=format&fit=crop&w=600&q=80
37,"Dals, Pulses & Beans",Organic Tattva Organic Chana Whole,"Organic Tattva Organic Chana Whole for everyday cooking, dining, and household needs.",1 kg,,,https://images.unsplash.com/photo-1515543237350-b3eea1ec8082?auto=format&fit=crop&w=600&q=80
38,"Dals, Pulses & Beans",Organic Tattva Organic Urad Dal Black Split,"Organic Tattva Organic Urad Dal Black Split for everyday cooking, dining, and household needs.",1 kg,,,https://images.unsplash.com/photo-1515543237350-b3eea1ec8082?auto=format&fit=crop&w=600&q=80
39,"Dals, Pulses & Beans",Organic Tattva Toor Dal,"Organic Tattva Toor Dal for everyday cooking, dining, and household needs.",1 kg,,,https://images.unsplash.com/photo-1515543237350-b3eea1ec8082?auto=format&fit=crop&w=600&q=80
40,"Dals, Pulses & Beans",Patanjali Daliya,"Patanjali Daliya for everyday cooking, dining, and household needs.",500 g,,,https://images.unsplash.com/photo-1586201375761-83865001e31c?auto=format&fit=crop&w=600&q=80
41,"Dals, Pulses & Beans",Tata Sampann Premium Rajma Jammu,"Tata Sampann Premium Rajma Jammu for everyday cooking, dining, and household needs.",1 kg / 500 g,,,https://images.unsplash.com/photo-1515543237350-b3eea1ec8082?auto=format&fit=crop&w=600&q=80
42,"Dals, Pulses & Beans",Tata Sampann Unpolished Chana Dal,"Tata Sampann Unpolished Chana Dal for everyday cooking, dining, and household needs.",1 kg / 500 g,,,https://images.unsplash.com/photo-1515543237350-b3eea1ec8082?auto=format&fit=crop&w=600&q=80
43,"Dals, Pulses & Beans",Tata Sampann Unpolished Kabuli Chana,"Tata Sampann Unpolished Kabuli Chana for everyday cooking, dining, and household needs.",1 kg / 500 g,,,https://images.unsplash.com/photo-1515543237350-b3eea1ec8082?auto=format&fit=crop&w=600&q=80
44,"Dals, Pulses & Beans",Tata Sampann Unpolished Masoor Dal Red Split,"Tata Sampann Unpolished Masoor Dal Red Split for everyday cooking, dining, and household needs.",1 kg / 500 g,,,https://images.unsplash.com/photo-1515543237350-b3eea1ec8082?auto=format&fit=crop&w=600&q=80
45,"Dals, Pulses & Beans",Tata Sampann Unpolished Moong Dal,"Tata Sampann Unpolished Moong Dal for everyday cooking, dining, and household needs.",1 kg / 500 g,,,https://images.unsplash.com/photo-1515543237350-b3eea1ec8082?auto=format&fit=crop&w=600&q=80
46,"Dals, Pulses & Beans",Tata Sampann Unpolished Rajma Red,"Tata Sampann Unpolished Rajma Red for everyday cooking, dining, and household needs.",1 kg / 500 g,,,https://images.unsplash.com/photo-1515543237350-b3eea1ec8082?auto=format&fit=crop&w=600&q=80
47,"Dals, Pulses & Beans",Tata Sampann Unpolished Toor Dal,"Tata Sampann Unpolished Toor Dal for everyday cooking, dining, and household needs.",1 kg / 500 g,,,https://images.unsplash.com/photo-1515543237350-b3eea1ec8082?auto=format&fit=crop&w=600&q=80
48,"Dals, Pulses & Beans",Tata Sampann Unpolished Urad Dal White Split,"Tata Sampann Unpolished Urad Dal White Split for everyday cooking, dining, and household needs.",1 kg / 500 g,,,https://images.unsplash.com/photo-1515543237350-b3eea1ec8082?auto=format&fit=crop&w=600&q=80
